unique_key,created_date,complaint_type,borough,latitude,longitude
45536350,2020-02-03T05:00:00Z,Food Poisoning,MANHATTAN,40.77582711829164,-73.95322521057429
29028811,2014-10-07T15:44:26Z,Food Poisoning,MANHATTAN,40.8101738202654,-73.95116727852542
29028872,2014-10-07T12:06:03Z,Food Poisoning,MANHATTAN,40.72356562501893,-73.9983656995473
29030355,2014-10-07T14:32:19Z,Food Poisoning,STATEN ISLAND,40.53494885644129,-74.23705695575126
29030691,2014-10-07T15:24:15Z,Food Poisoning,MANHATTAN,40.76433767533519,-73.9832174083876
29032291,2014-10-08T18:30:08Z,Food Poisoning,BROOKLYN,40.64431536515461,-74.01050043066516
29032540,2014-10-09T00:18:30Z,Food Poisoning,BROOKLYN,40.579925766531645,-73.97508101973074
29032982,2014-10-09T04:14:29Z,Food Poisoning,MANHATTAN,40.81432150811273,-73.95929991729794
29032983,2014-10-08T22:41:07Z,Food Poisoning,QUEENS,40.77800067626927,-73.80918642834793
29033190,2014-10-08T13:51:00Z,Food Poisoning,BRONX,40.817162206469426,-73.92185148644745
29033348,2014-10-08T14:12:18Z,Food Poisoning,MANHATTAN,40.78517106970749,-73.97313367344907
29033880,2014-10-08T23:39:19Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29034016,2014-10-08T14:57:47Z,Food Poisoning,MANHATTAN,40.76353754103234,-73.97535165418174
29034284,2014-10-08T23:56:50Z,Food Poisoning,MANHATTAN,40.744186685722966,-73.99186927462868
29035112,2014-10-08T20:27:32Z,Food Poisoning,BRONX,40.86720655070384,-73.89140782724309
29035916,2014-10-08T15:16:02Z,Food Poisoning,BROOKLYN,40.70246645105075,-73.99316912716716
36076184,2017-05-01T04:00:00Z,Food Poisoning,QUEENS,40.74461904834923,-73.95241708173081
29038279,2014-10-09T19:08:35Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29039946,2014-10-09T21:16:12Z,Food Poisoning,MANHATTAN,40.760456682709545,-73.98373096728758
29041662,2014-10-09T13:37:10Z,Food Poisoning,MANHATTAN,40.74653562137813,-73.98595027519353
29041663,2014-10-10T00:49:09Z,Food Poisoning,BROOKLYN,40.64319870692285,-74.00153143731579
29042688,2014-10-09T18:08:40Z,Food Poisoning,BROOKLYN,40.69578304340933,-73.99511717282905
29044527,2014-10-09T17:48:47Z,Food Poisoning,QUEENS,40.71031677324582,-73.75246138198798
29047026,2014-10-10T21:34:49Z,Food Poisoning,BRONX,40.87553237713815,-73.90858819133429
29050940,2014-10-11T00:04:13Z,Food Poisoning,MANHATTAN,40.75986568383742,-73.97838515555284
29051702,2014-10-11T16:23:33Z,Food Poisoning,BROOKLYN,40.66889889014704,-73.95861002523378
29051946,2014-10-12T04:38:52Z,Food Poisoning,QUEENS,40.69252766645168,-73.8168991818407
29052895,2014-10-11T13:13:10Z,Food Poisoning,BROOKLYN,40.60017441270191,-73.93406458591612
29054230,2014-10-11T15:20:50Z,Food Poisoning,MANHATTAN,40.76427809800246,-73.97301575364541
29054406,2014-10-12T01:31:40Z,Food Poisoning,STATEN ISLAND,40.645198673151306,-74.10469221779334
45588663,2020-02-10T05:00:00Z,Food Poisoning,BRONX,40.84785428845654,-73.85678386313617
29056036,2014-10-11T17:17:56Z,Food Poisoning,BROOKLYN,40.69889983635856,-73.9225346790447
29056981,2014-10-12T12:16:24Z,Food Poisoning,QUEENS,40.69238822062228,-73.86034521239507
29059124,2014-10-12T20:47:08Z,Food Poisoning,BROOKLYN,40.650807181730436,-73.94957212385661
29062530,2014-10-13T18:55:06Z,Food Poisoning,MANHATTAN,40.85110265547367,-73.93894141666058
29062727,2014-10-13T18:07:14Z,Food Poisoning,MANHATTAN,40.764663427849364,-73.97803343302085
29062804,2014-10-13T22:41:28Z,Food Poisoning,BROOKLYN,40.62190187800441,-74.02524804572963
29063365,2014-10-13T23:21:28Z,Food Poisoning,QUEENS,40.71045868298828,-73.86635632895107
29063539,2014-10-13T20:30:18Z,Food Poisoning,MANHATTAN,40.741134658972975,-73.99409981047009
29064430,2014-10-13T16:29:56Z,Food Poisoning,BROOKLYN,40.67433654996891,-73.92205850041914
29064757,2014-10-13T14:55:00Z,Food Poisoning,BROOKLYN,40.675315323437765,-73.95630237300263
29065431,2014-10-15T00:08:10Z,Food Poisoning,QUEENS,40.713191486509714,-73.9106937746686
29065432,2014-10-14T22:05:42Z,Food Poisoning,MANHATTAN,40.775429276133195,-73.98397282585286
29065462,2014-10-15T00:27:40Z,Food Poisoning,MANHATTAN,40.75780885565466,-73.97352371591126
29066837,2014-10-14T19:22:19Z,Food Poisoning,BROOKLYN,40.70163697898213,-73.94226649441532
29067455,2014-10-14T17:26:30Z,Food Poisoning,MANHATTAN,40.80265387873996,-73.95261398901889
29068212,2014-10-14T23:45:43Z,Food Poisoning,MANHATTAN,40.74263069857341,-74.00041500735868
29068363,2014-10-14T17:30:18Z,Food Poisoning,BRONX,40.846600624829435,-73.8957968214332
29068682,2014-10-14T20:36:51Z,Food Poisoning,QUEENS,40.74242094272166,-73.72179390995717
29069095,2014-10-14T18:54:01Z,Food Poisoning,QUEENS,40.71108967232599,-73.85477280513086
29069128,2014-10-14T21:43:26Z,Food Poisoning,MANHATTAN,40.74316637265215,-73.97699397205348
29069129,2014-10-14T20:03:57Z,Food Poisoning,BRONX,40.87314110504796,-73.88906953071641
29070122,2014-10-14T18:50:50Z,Food Poisoning,QUEENS,40.75552240411128,-73.81497543270224
29070138,2014-10-14T22:32:01Z,Food Poisoning,MANHATTAN,40.744099058348795,-73.99564413111167
29070976,2014-10-15T05:22:47Z,Food Poisoning,QUEENS,40.7229803051568,-73.80005051407889
56212357,2022-12-10T05:00:00Z,Food Poisoning,MANHATTAN,40.74739748479469,-73.9860511459331
29071861,2014-10-14T23:06:06Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29072260,2014-10-14T15:50:24Z,Food Poisoning,MANHATTAN,40.7175646486836,-73.985249331357707
29072840,2014-10-15T23:07:29Z,Food Poisoning,MANHATTAN,40.76522031574815,-73.97653871607338
29074551,2014-10-15T14:37:04Z,Food Poisoning,BRONX,40.84020943782794,-73.83751570554257
29074590,2014-10-15T21:20:01Z,Food Poisoning,MANHATTAN,40.76582578999067,-73.9544813004854
29074735,2014-10-15T19:11:57Z,Food Poisoning,QUEENS,NA,NA
29074884,2014-10-15T15:17:24Z,Food Poisoning,QUEENS,40.72270220072782,-73.8479542277924
29075738,2014-10-15T12:33:52Z,Food Poisoning,MANHATTAN,40.74390648088085,-73.98897863698238
29076165,2014-10-15T19:28:44Z,Food Poisoning,MANHATTAN,40.76505675898441,-73.98295369902758
29077094,2014-10-15T15:19:36Z,Food Poisoning,BROOKLYN,40.6251105602721,-73.99883282066273
29077951,2014-10-15T21:46:00Z,Food Poisoning,QUEENS,40.76747928450451,-73.89986646582163
29078208,2014-10-15T17:53:09Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29078688,2014-10-15T13:10:16Z,Food Poisoning,MANHATTAN,40.725794158017315,-74.00714353887521
29078701,2014-10-15T21:57:47Z,Food Poisoning,MANHATTAN,40.7180039735431,-73.98658398184541
29078784,2014-10-15T19:24:51Z,Food Poisoning,QUEENS,40.75603468487093,-73.82852765707989
29080589,2014-10-16T19:02:30Z,Food Poisoning,QUEENS,40.74880990778542,-73.75657348950314
29080914,2014-10-16T20:12:38Z,Food Poisoning,QUEENS,40.70981925364445,-73.79542615080534
56215482,2022-12-10T05:00:00Z,Food Poisoning,QUEENS,40.669880097054644,-73.84259530213164
29082678,2014-10-16T18:40:00Z,Food Poisoning,BROOKLYN,40.62004847328791,-73.9371752075961
36133716,2017-05-08T15:19:49Z,Food Poisoning,BROOKLYN,40.686594790000186,-73.86798707344954
29084395,2014-10-16T13:32:06Z,Food Poisoning,MANHATTAN,40.70929821846506,-74.00594426197256
29084954,2014-10-16T18:56:48Z,Food Poisoning,BRONX,40.871426832205856,-73.86681381481617
29085292,2014-10-16T17:51:40Z,Food Poisoning,MANHATTAN,40.75973856955229,-73.97422322807414
29085880,2014-10-16T21:56:56Z,Food Poisoning,MANHATTAN,40.73558743017498,-73.99263169174947
29085881,2014-10-16T18:12:16Z,Food Poisoning,BROOKLYN,40.601949830713004,-73.99380961331764
29086288,2014-10-17T04:50:15Z,Food Poisoning,MANHATTAN,40.80766990952654,-73.96414444835457
29086425,2014-10-17T09:35:47Z,Food Poisoning,QUEENS,40.66637663279394,-73.8499714530674
29086789,2014-10-17T15:42:33Z,Food Poisoning,QUEENS,40.66444341516622,-73.85139959248326
29087257,2014-10-17T15:03:23Z,Food Poisoning,QUEENS,40.748782429899165,-73.7565591534813
29087761,2014-10-17T23:11:19Z,Food Poisoning,STATEN ISLAND,40.64387050017543,-74.07642130285518
29089739,2014-10-17T16:19:07Z,Food Poisoning,BRONX,40.83442542426723,-73.87925411254379
29091117,2014-10-17T20:11:33Z,Food Poisoning,QUEENS,40.70196421509594,-73.80520602070105
29094003,2014-10-18T22:34:16Z,Food Poisoning,MANHATTAN,40.807337874126645,-73.96439026146396
29094919,2014-10-18T21:17:18Z,Food Poisoning,MANHATTAN,40.75661077429027,-73.98038227473432
29095587,2014-10-18T15:01:46Z,Food Poisoning,MANHATTAN,40.760272805194866,-73.98387540082251
29095596,2014-10-18T14:54:57Z,Food Poisoning,MANHATTAN,40.783988706553465,-73.9502259565655
29095601,2014-10-18T18:37:16Z,Food Poisoning,STATEN ISLAND,40.623743074846374,-74.14907535867859
29096029,2014-10-18T12:44:35Z,Food Poisoning,QUEENS,40.789223524969366,-73.84557414491293
29096421,2014-10-18T14:08:13Z,Food Poisoning,BROOKLYN,40.62004847328791,-73.9371752075961
29099085,2014-10-19T12:14:31Z,Food Poisoning,BROOKLYN,40.637344086194204,-73.99921813472635
29099121,2014-10-19T15:07:51Z,Food Poisoning,MANHATTAN,40.70908902244975,-74.01311845449641
29100838,2014-10-19T14:00:44Z,Food Poisoning,MANHATTAN,40.74503802751723,-73.9757049519419
29101435,2014-10-20T03:03:04Z,Food Poisoning,MANHATTAN,40.744002594041696,-73.98948024900568
29102680,2014-10-19T17:11:47Z,Food Poisoning,MANHATTAN,40.80234556602249,-73.95046506993262
29102841,2014-10-19T19:51:40Z,Food Poisoning,QUEENS,40.7381456833001,-73.88468620625905
29103379,2014-10-20T21:39:29Z,Food Poisoning,MANHATTAN,40.74768903404531,-73.97378397918351
29103382,2014-10-20T15:57:21Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29103388,2014-10-20T18:58:58Z,Food Poisoning,MANHATTAN,40.73292718405971,-73.98629592674867
36159862,2017-05-10T17:06:10Z,Food Poisoning,QUEENS,40.788693180405566,-73.78229157422619
29103910,2014-10-20T20:34:26Z,Food Poisoning,BROOKLYN,40.644863432057264,-73.92256138044756
36162838,2017-05-11T15:41:13Z,Food Poisoning,BRONX,40.834100675733744,-73.85253843113196
29106273,2014-10-20T23:24:19Z,Food Poisoning,MANHATTAN,40.7484076161004,-73.98658868624946
29108157,2014-10-20T12:09:00Z,Food Poisoning,BROOKLYN,40.68405253749512,-73.97745785403545
29108458,2014-10-20T12:15:23Z,Food Poisoning,BRONX,40.879127922212014,-73.90518404770582
29108507,2014-10-20T23:10:10Z,Food Poisoning,MANHATTAN,40.74839955246975,-73.98814419798161
29108522,2014-10-20T17:17:10Z,Food Poisoning,QUEENS,40.73384724725437,-73.87157752015247
29110306,2014-10-20T15:47:10Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29110521,2014-10-20T16:37:08Z,Food Poisoning,MANHATTAN,40.737618363233445,-73.99016686972796
29111525,2014-10-20T22:21:07Z,Food Poisoning,BRONX,40.885935786700934,-73.90990115673515
29111714,2014-10-20T16:19:32Z,Food Poisoning,MANHATTAN,40.737618363233445,-73.99016686972796
29111914,2014-10-20T12:31:34Z,Food Poisoning,BROOKLYN,40.68405253749512,-73.97745785403545
29111918,2014-10-20T13:12:55Z,Food Poisoning,MANHATTAN,40.77109928301655,-73.95667637041981
29115654,2014-10-22T04:36:50Z,Food Poisoning,MANHATTAN,40.7154987740772,-73.99814224532656
29115909,2014-10-21T15:26:50Z,Food Poisoning,QUEENS,40.74532591636839,-73.95611209674341
29116809,2014-10-21T15:52:02Z,Food Poisoning,BROOKLYN,40.65545829177796,-73.95299245052315
36178114,2017-05-13T04:00:00Z,Food Poisoning,QUEENS,40.70738857113233,-73.79609366601127
29117344,2014-10-21T23:25:51Z,Food Poisoning,BROOKLYN,40.6898087591172,-73.95201266986722
46796747,2020-07-08T04:00:00Z,Food Poisoning,MANHATTAN,40.80634837429395,-73.95284615277468
29117853,2014-10-21T22:39:10Z,Food Poisoning,BROOKLYN,40.62814573201066,-73.98853302223543
29120633,2014-10-22T17:32:11Z,Food Poisoning,QUEENS,40.64824355950897,-73.78824185509579
29120634,2014-10-22T19:19:21Z,Food Poisoning,QUEENS,40.748983089680195,-73.89149226788528
29121256,2014-10-23T00:51:39Z,Food Poisoning,QUEENS,40.74595497063,-73.89985551015674
29121736,2014-10-22T18:56:47Z,Food Poisoning,MANHATTAN,40.731057531084566,-73.98276034096969
29123036,2014-10-23T02:05:54Z,Food Poisoning,MANHATTAN,40.71639081910568,-73.99801235626208
29123453,2014-10-22T17:49:02Z,Food Poisoning,QUEENS,40.748983089680195,-73.89149226788528
29124053,2014-10-23T00:35:49Z,Food Poisoning,QUEENS,40.744783378657196,-73.91035549841513
29124382,2014-10-22T19:14:38Z,Food Poisoning,BROOKLYN,40.63367686542404,-74.00656802796944
36185553,2017-05-15T04:00:00Z,Food Poisoning,MANHATTAN,40.78768608586314,-73.97702192301868
36186395,2017-05-15T01:41:31Z,Food Poisoning,QUEENS,40.72980961261089,-73.74468211264119
29125342,2014-10-22T17:42:30Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29126689,2014-10-23T00:21:31Z,Food Poisoning,STATEN ISLAND,40.53494885644129,-74.23705695575126
29127229,2014-10-22T16:23:48Z,Food Poisoning,BRONX,40.8618633516707,-73.89218659644325
29127230,2014-10-22T19:33:41Z,Food Poisoning,BROOKLYN,40.6251105602721,-73.99883282066273
29128144,2014-10-23T14:36:06Z,Food Poisoning,BROOKLYN,40.64722716943745,-73.97108111361928
29129296,2014-10-24T01:45:56Z,Food Poisoning,BROOKLYN,40.68910705953859,-73.98635180907868
29129525,2014-10-23T16:31:24Z,Food Poisoning,BROOKLYN,40.63080937306302,-74.02208463078047
29133386,2014-10-24T01:15:02Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29136167,2014-10-23T19:51:07Z,Food Poisoning,BROOKLYN,40.6078860858248,-73.96165868606155
29136361,2014-10-23T14:33:12Z,Food Poisoning,BRONX,40.819032055382245,-73.92710245316007
29137417,2014-10-23T15:52:24Z,Food Poisoning,QUEENS,40.70280205949759,-73.910062110279
36206169,2017-05-16T04:00:00Z,Food Poisoning,MANHATTAN,40.84042643061906,-73.9402486649971
29140793,2014-10-24T19:19:32Z,Food Poisoning,BRONX,40.861847227724596,-73.89862173425195
29142014,2014-10-24T19:05:36Z,Food Poisoning,QUEENS,40.72919216268433,-73.8598315095475
29142746,2014-10-24T20:07:59Z,Food Poisoning,MANHATTAN,40.80232356938066,-73.95037478639108
29142977,2014-10-24T09:26:06Z,Food Poisoning,QUEENS,40.66637663279394,-73.8499714530674
29143038,2014-10-24T16:58:58Z,Food Poisoning,BROOKLYN,40.650352413708006,-73.93022022729721
51471923,2021-08-09T04:00:00Z,Food Poisoning,BROOKLYN,40.68575015328804,-73.91546118269008
29145030,2014-10-24T18:38:09Z,Food Poisoning,BROOKLYN,40.64478980023384,-74.0143237847515
29145514,2014-10-25T01:55:58Z,Food Poisoning,MANHATTAN,40.77427882263074,-73.98126524666274
29146038,2014-10-24T22:44:14Z,Food Poisoning,BROOKLYN,40.654930613155976,-73.95834839019803
29146545,2014-10-25T18:14:02Z,Food Poisoning,BROOKLYN,40.681982737867465,-73.97625792961189
29146547,2014-10-25T16:56:26Z,Food Poisoning,QUEENS,40.76257256906588,-73.80434289259874
29146558,2014-10-25T16:13:29Z,Food Poisoning,QUEENS,40.735999675813126,-73.71454975613086
29147410,2014-10-26T00:11:00Z,Food Poisoning,BROOKLYN,40.650734440990846,-73.94091587615328
29147442,2014-10-25T18:00:18Z,Food Poisoning,MANHATTAN,40.79397316838081,-73.94245367311093
29147911,2014-10-26T00:54:41Z,Food Poisoning,STATEN ISLAND,40.629018657427935,-74.11561519619784
29148599,2014-10-26T03:24:30Z,Food Poisoning,MANHATTAN,40.76213717344113,-73.9899213922278
29149991,2014-10-25T12:15:30Z,Food Poisoning,QUEENS,40.7638991607292,-73.74951147298519
29151384,2014-10-25T23:54:34Z,Food Poisoning,BROOKLYN,40.618465276013346,-73.9639903378836
29151548,2014-10-26T01:14:16Z,Food Poisoning,QUEENS,40.76341638975463,-73.92842678507293
29153046,2014-10-26T17:47:54Z,Food Poisoning,QUEENS,40.74575639580127,-73.90193816199047
29154036,2014-10-26T13:57:49Z,Food Poisoning,MANHATTAN,40.77265512210336,-73.9555525278598
29154037,2014-10-26T18:23:13Z,Food Poisoning,MANHATTAN,40.76612773947491,-73.98703276206112
29154250,2014-10-26T16:20:23Z,Food Poisoning,BROOKLYN,40.639986725974495,-73.94841286136078
29154579,2014-10-26T17:54:20Z,Food Poisoning,QUEENS,40.74575639580127,-73.90193816199047
29154614,2014-10-26T13:44:20Z,Food Poisoning,MANHATTAN,40.77976840490513,-73.98194613812201
29154659,2014-10-27T00:52:54Z,Food Poisoning,QUEENS,40.76514494675842,-73.7718129345619
29154660,2014-10-26T22:05:59Z,Food Poisoning,MANHATTAN,40.733748465576724,-73.99295664017562
29155121,2014-10-26T20:08:06Z,Food Poisoning,QUEENS,40.76347236044323,-73.92164374120786
29155122,2014-10-27T02:51:52Z,Food Poisoning,QUEENS,40.689830592253045,-73.82642618908274
29155855,2014-10-26T20:28:55Z,Food Poisoning,MANHATTAN,40.70733858320526,-74.00252479433033
29157308,2014-10-27T16:00:17Z,Food Poisoning,MANHATTAN,40.779250521538714,-73.95502456742925
29158376,2014-10-27T15:50:08Z,Food Poisoning,MANHATTAN,40.77473101320093,-73.95092970264206
29158849,2014-10-27T16:38:25Z,Food Poisoning,BROOKLYN,40.613237940492695,-73.9820596100936
36256712,2017-05-22T04:00:00Z,Food Poisoning,MANHATTAN,40.80983311980805,-73.95033667558717
29159449,2014-10-27T11:36:42Z,Food Poisoning,MANHATTAN,40.76649371382688,-73.95695734042755
29161692,2014-10-27T07:16:33Z,Food Poisoning,STATEN ISLAND,40.639149975996155,-74.07565202577766
29162904,2014-10-27T20:06:43Z,Food Poisoning,MANHATTAN,40.752376679652784,-73.98802799294664
29163350,2014-10-27T21:13:29Z,Food Poisoning,BROOKLYN,40.644863432057264,-73.92256138044756
29163907,2014-10-27T15:20:41Z,Food Poisoning,BRONX,40.877290516086035,-73.90707425672791
29163993,2014-10-27T18:49:31Z,Food Poisoning,MANHATTAN,40.76037224524006,-73.98927551924632
29165051,2014-10-28T20:20:51Z,Food Poisoning,MANHATTAN,40.800174594931704,-73.96589302346035
29165421,2014-10-28T19:57:57Z,Food Poisoning,BROOKLYN,40.64232235399411,-73.95447546869279
29166010,2014-10-28T16:41:25Z,Food Poisoning,MANHATTAN,40.752520537595736,-73.97730475021692
29166974,2014-10-28T13:13:43Z,Food Poisoning,STATEN ISLAND,40.5429213200724,-74.16387705122084
29167420,2014-10-28T22:38:59Z,Food Poisoning,MANHATTAN,40.75470728755255,-73.9916333785805
29167935,2014-10-29T06:10:55Z,Food Poisoning,MANHATTAN,40.76526595696196,-73.98763579753489
29168407,2014-10-29T01:52:47Z,Food Poisoning,MANHATTAN,40.72737160377918,-73.98474204993563
36211004,2017-05-17T17:37:54Z,Food Poisoning,QUEENS,40.74879891358011,-73.75656631146103
29171673,2014-10-28T19:28:02Z,Food Poisoning,QUEENS,40.75956956551904,-73.83013930521312
29172937,2014-10-29T13:13:45Z,Food Poisoning,BROOKLYN,40.65294296210841,-73.9761096921115
29175156,2014-10-29T14:29:41Z,Food Poisoning,MANHATTAN,40.72759400086383,-73.98529401466276
29175989,2014-10-29T18:47:19Z,Food Poisoning,BRONX,40.85402682399925,-73.88887006240705
29176240,2014-10-29T13:35:21Z,Food Poisoning,MANHATTAN,40.75479785836865,-73.9915539599907
29177806,2014-10-30T05:49:11Z,Food Poisoning,MANHATTAN,40.7648325364843,-73.9902242212132
29178126,2014-10-29T17:29:33Z,Food Poisoning,BROOKLYN,40.68812106817166,-73.98186998958096
29178981,2014-10-29T12:19:06Z,Food Poisoning,BROOKLYN,40.68523742531375,-73.99146181227627
50885721,2021-06-14T04:00:00Z,Food Poisoning,MANHATTAN,40.73857537449319,-73.98251662360549
29180495,2014-10-31T05:46:18Z,Food Poisoning,MANHATTAN,40.75469024731374,-73.98579695989736
29180514,2014-10-30T19:21:24Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29180523,2014-10-30T17:37:04Z,Food Poisoning,MANHATTAN,40.734407421783445,-73.9998376258575
36227583,2017-05-20T04:00:00Z,Food Poisoning,STATEN ISLAND,40.55067473661921,-74.14390696734094
29181527,2014-10-30T18:45:45Z,Food Poisoning,BRONX,40.87495162912602,-73.87987116363402
51216754,2021-07-15T04:00:00Z,Food Poisoning,MANHATTAN,40.82069792190954,-73.93605362811219
29184492,2014-10-30T18:54:12Z,Food Poisoning,MANHATTAN,40.76294755787405,-73.97599803756357
29184493,2014-10-30T06:23:45Z,Food Poisoning,BRONX,40.8119860523777,-73.90754113977506
29185414,2014-10-30T13:53:25Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29186494,2014-10-30T18:46:11Z,Food Poisoning,BROOKLYN,40.65770904183062,-73.96035778012129
29186496,2014-10-31T02:00:04Z,Food Poisoning,QUEENS,40.732769273434535,-73.84950444561383
29186867,2014-10-31T01:55:52Z,Food Poisoning,MANHATTAN,40.760456682709545,-73.98373096728758
36236249,2017-05-19T04:00:00Z,Food Poisoning,MANHATTAN,40.72974088218095,-73.98974228086706
29187470,2014-10-31T21:20:13Z,Food Poisoning,MANHATTAN,40.77014029990866,-73.98497413805218
29187475,2014-10-31T19:04:17Z,Food Poisoning,QUEENS,40.72397586545381,-73.85439837957239
53096174,2022-01-18T05:00:00Z,Food Poisoning,BROOKLYN,40.6601625733085,-73.98055481072088
29189342,2014-10-31T22:23:50Z,Food Poisoning,BRONX,40.80378879645951,-73.92022008054892
29189351,2014-10-31T20:02:47Z,Food Poisoning,BRONX,40.85446599374829,-73.86804428735506
29190367,2014-10-31T13:32:55Z,Food Poisoning,QUEENS,40.77082825493006,-73.7353763454683
53438855,2022-02-22T05:00:00Z,Food Poisoning,MANHATTAN,40.71190849281292,-74.00584349605568
53555883,2022-03-04T05:00:00Z,Food Poisoning,BROOKLYN,40.711011497957074,-73.95063394136777
53567938,2022-03-05T05:00:00Z,Food Poisoning,BROOKLYN,40.69359696442099,-73.98239138591086
29191259,2014-10-31T18:20:15Z,Food Poisoning,MANHATTAN,40.73609748034624,-73.98721541820301
29191260,2014-10-31T17:53:26Z,Food Poisoning,MANHATTAN,40.73609748034624,-73.98721541820301
53601834,2022-03-09T05:00:00Z,Food Poisoning,QUEENS,40.73689332596515,-73.85931734225788
29193076,2014-10-31T18:34:54Z,Food Poisoning,BROOKLYN,40.70072554817226,-73.94193187995256
29193253,2014-10-31T22:16:32Z,Food Poisoning,MANHATTAN,40.81011830658126,-73.9437835337667
29195165,2014-11-01T14:29:49Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29196166,2014-11-01T07:15:08Z,Food Poisoning,MANHATTAN,40.78675302834793,-73.9777950314042
29196686,2014-11-01T17:35:05Z,Food Poisoning,QUEENS,40.7322776469194,-73.84926380626683
29196981,2014-11-01T23:05:12Z,Food Poisoning,BRONX,40.85984011311704,-73.90418123611566
29197541,2014-11-01T23:24:07Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
53967365,2022-04-20T04:00:00Z,Food Poisoning,MANHATTAN,40.727883139278326,-74.00014431844038
54106413,2022-05-07T04:00:00Z,Food Poisoning,BROOKLYN,40.697049819605425,-73.94659801845098
36285937,2017-05-26T23:06:38Z,Food Poisoning,BROOKLYN,40.61371924382836,-73.96309245031469
46241586,2020-05-19T04:00:00Z,Food Poisoning,QUEENS,40.74391006515494,-73.92504461377807
29199263,2014-11-01T12:15:21Z,Food Poisoning,BROOKLYN,40.69342485722775,-73.98891485976522
29199317,2014-11-02T02:01:39Z,Food Poisoning,MANHATTAN,40.7227092566155,-73.99810957520297
54338209,2022-05-31T04:00:00Z,Food Poisoning,MANHATTAN,40.803950044253284,-73.95423489227282
54429403,2022-06-08T04:00:00Z,Food Poisoning,BROOKLYN,40.71688495102833,-73.9566106041765
29200093,2014-11-01T20:33:28Z,Food Poisoning,MANHATTAN,40.70955619980755,-74.0064348327684
29200158,2014-11-01T17:25:52Z,Food Poisoning,BRONX,40.841492414088336,-73.86388486243796
46250248,2020-05-20T04:00:00Z,Food Poisoning,QUEENS,40.72998740329495,-73.91911055640159
54487900,2022-06-15T00:24:16Z,Food Poisoning,STATEN ISLAND,40.638145291148376,-74.07984851044681
36289590,2017-05-27T04:00:00Z,Food Poisoning,BROOKLYN,40.63763480339072,-74.0073178584826
54545680,2022-06-19T04:00:00Z,Food Poisoning,MANHATTAN,40.747515542733886,-73.98633262510911
46252332,2020-05-20T04:00:00Z,Food Poisoning,BROOKLYN,40.68928025585597,-73.95507804203159
54563460,2022-06-21T19:07:53Z,Food Poisoning,BRONX,40.83855707927812,-73.91388286014495
36291000,2017-05-27T04:00:00Z,Food Poisoning,MANHATTAN,40.86510717803212,-73.91844727689538
54669729,2022-07-03T04:00:00Z,Food Poisoning,MANHATTAN,40.765674423208104,-73.98362500248611
54710420,2022-07-06T04:00:00Z,Food Poisoning,BROOKLYN,40.67929001936309,-73.92923814044845
36292000,2017-05-27T04:00:00Z,Food Poisoning,QUEENS,40.707480754574895,-73.79700231438038
36292966,2017-05-27T16:34:19Z,Food Poisoning,QUEENS,40.688752068304,-73.81766317261895
55247846,2022-08-29T04:00:00Z,Food Poisoning,QUEENS,40.75545847426668,-73.92278292778713
29204974,2014-11-03T02:33:36Z,Food Poisoning,QUEENS,40.743482253413184,-73.92147959362387
55311336,2022-09-05T04:00:00Z,Food Poisoning,MANHATTAN,40.734198652007166,-74.00623153923941
55437784,2022-09-16T04:00:00Z,Food Poisoning,QUEENS,40.76186943642272,-73.75917536475069
29206892,2014-11-03T01:35:07Z,Food Poisoning,BROOKLYN,40.6302761829787,-74.00421514050795
45599377,2020-02-12T05:00:00Z,Food Poisoning,MANHATTAN,40.7650045901302,-73.98282736335938
29210742,2014-11-03T14:11:51Z,Food Poisoning,MANHATTAN,40.755440616076484,-73.965017174486
29211914,2014-11-03T18:33:30Z,Food Poisoning,MANHATTAN,40.7402400009635,-74.00215796083117
29211917,2014-11-03T18:26:37Z,Food Poisoning,QUEENS,40.755695967738625,-73.92496999059199
29214718,2014-11-03T21:38:04Z,Food Poisoning,QUEENS,40.726353451601355,-73.82166967354227
29215506,2014-11-03T13:25:32Z,Food Poisoning,BROOKLYN,40.60079169144487,-74.000615786946085
29216681,2014-11-03T20:42:47Z,Food Poisoning,MANHATTAN,40.749812532633854,-73.98354589102371
36311290,2017-05-30T04:00:00Z,Food Poisoning,MANHATTAN,40.73766224629816,-73.98978797174232
29217672,2014-11-04T15:13:00Z,Food Poisoning,BROOKLYN,40.69613100999723,-73.98710407596153
29217935,2014-11-05T03:05:42Z,Food Poisoning,BROOKLYN,40.649273691503126,-73.87256916504785
